0.de.pool.ntp.org,0.001338243,0.003689528,2311
ntp1.belbone.be,0.003548384,0.012101889,81
time1.uni-paderborn.de,-0.019956112,0.016519547,1821
ntp0.rrze.uni-erlangen.de,0.002910376,0.013817072,72
0.de.pool.ntp.org,0.009207010,0.015877962,1493
ntp1.belbone.be,0.003754616,0.012416363,87
time1.uni-paderborn.de,-0.020364046,0.016752958,909
ntp0.rrze.uni-erlangen.de,0.002995491,0.014109135,79
0.de.pool.ntp.org,0.007671595,0.014246702,1499
ntp1.belbone.be,0.003804207,0.012351990,69
time1.uni-paderborn.de,-0.020688772,0.016777754,915
ntp0.rrze.uni-erlangen.de,0.002876043,0.013901472,69
0.de.pool.ntp.org,0.008465290,0.015682220,1505
ntp1.belbone.be,0.003040791,0.012395382,69
time1.uni-paderborn.de,-0.020945311,0.016595125,921
ntp0.rrze.uni-erlangen.de,0.002928019,0.014158487,75
0.de.pool.ntp.org,0.008971691,0.016082287,1511
ntp1.belbone.be,0.003149748,0.012349844,75
time1.uni-paderborn.de,-0.021426916,0.016726732,927
ntp0.rrze.uni-erlangen.de,0.002869844,0.013869524,69
0.de.pool.ntp.org,0.007194519,0.014325619,1517
ntp1.belbone.be,0.003049135,0.012345552,81
time1.uni-paderborn.de,-0.021669388,0.016597748,932
ntp0.rrze.uni-erlangen.de,0.002871752,0.013885736,70
0.de.pool.ntp.org,0.010557175,0.017717361,1523
ntp1.belbone.be,0.003342867,0.012568712,87
time1.uni-paderborn.de,-0.022095203,0.016526699,938
ntp0.rrze.uni-erlangen.de,0.003130198,0.014076471,76
0.de.pool.ntp.org,0.007611513,0.013967276,1529
ntp1.belbone.be,0.003195286,0.012471676,93
time1.uni-paderborn.de,-0.022423983,0.016682386,944
ntp0.rrze.uni-erlangen.de,0.002835274,0.014012814,67
0.de.pool.ntp.org,0.009579897,0.015958548,1792
ntp1.belbone.be,0.003720284,0.012139797,105
time1.uni-paderborn.de,-0.022734642,0.016812325,951
ntp0.rrze.uni-erlangen.de,0.003184319,0.014026165,73
0.de.pool.ntp.org,0.009326696,0.015787363,1797
ntp1.belbone.be,0.003673077,0.012202740,111
time1.uni-paderborn.de,-0.023099422,0.016702652,957
ntp0.rrze.uni-erlangen.de,0.002856970,0.013928652,80
0.de.pool.ntp.org,0.007437229,0.014317989,1803
ntp1.belbone.be,0.003144741,0.012242794,110
time1.uni-paderborn.de,-0.023372412,0.016688585,963
ntp0.rrze.uni-erlangen.de,0.002869606,0.014023781,70
0.de.pool.ntp.org,0.009485006,0.015891314,1809
ntp1.belbone.be,0.003894329,0.012231827,123
time1.uni-paderborn.de,-0.023509264,0.016857386,1069
ntp0.rrze.uni-erlangen.de,0.003111362,0.013940811,76
0.de.pool.ntp.org,0.006729603,0.014990807,1815
ntp1.belbone.be,0.003774405,0.012278318,66
time1.uni-paderborn.de,-0.023923874,0.016703129,1075
ntp0.rrze.uni-erlangen.de,0.002946138,0.014036417,66
0.de.pool.ntp.org,0.007345676,0.014546871,1821
ntp1.belbone.be,0.003136158,0.012258053,66
time1.uni-paderborn.de,-0.024147749,0.016954660,1081
ntp0.rrze.uni-erlangen.de,0.003046036,0.013914585,72
0.de.pool.ntp.org,0.011429310,0.017815113,1827
ntp1.belbone.be,0.003871441,0.012239933,79
time1.uni-paderborn.de,-0.024206638,0.016795158,1087
ntp0.rrze.uni-erlangen.de,0.002963305,0.014026403,66
0.de.pool.ntp.org,0.009000301,0.016354561,1833
ntp1.belbone.be,0.003753662,0.012200356,85
time1.uni-paderborn.de,-0.024973869,0.016786575,1093
ntp0.rrze.uni-erlangen.de,0.003068447,0.013919830,67
0.de.pool.ntp.org,0.005294085,0.018879175,1840
ntp1.belbone.be,0.003188610,0.012389660,84
